dbd238d8-eaf7-48d7-b474-2426c7b49bce,Φούλη Δημητρίου,Φούλη Δημητρίου,,,,,13,64,FALSE
b353f139-83b4-4da5-a108-6a467f455850,Χριστίνα Δελλή,Χριστίνα Δελλή,,,,,13,26,FALSE
48719e57-20c4-4aee-8e62-e3d39ba0bd44,Александр Титов,Александр Титов,Russia,,,,13,34,FALSE
9524777a-ff36-434f-b26d-ca8ace587621,Алексей Бортничук,Алексей Бортничук,Russia,,,,13,137,FALSE
ca1c8703-92ff-4e1b-9bb9-61e3123bcd52,Алексей Розанов,Алексей Розанов,,,,,13,53,FALSE
e9ed5631-8c4a-4174-875d-f86c04a232aa,Алексей Хрынов,Алексей Хрынов,,,,,13,48,FALSE
813354d3-c893-42a9-8612-03dc63f1753e,Аль-Азиф,Аль-Азиф,Tajikistan,Tajikistan,,speed metal; thrash metal; tajikistan,13,39,FALSE
e188bc2b-aa91-4645-a96d-85e8c63c48f0,Анатолий Куликов,Анатолий Куликов,Russia,,,,13,59,FALSE
71d1b865-313f-43c0-aa1c-c259a419c204,Андрей Лебедев,Андрей Лебедев,,,,,13,118,FALSE
9929a813-e507-4678-8183-9054b8d3b100,Андрей Тропилло,Андрей Тропилло,Russia,,,,13,19,FALSE
4ca63d62-3b39-415f-89f8-4ae100f3ddd2,Анна Панишева,Анна Панишева,Russia,,,folk; erzya folk; erzya pop,13,574,FALSE
bfa300fc-b0a3-41b9-8788-b700c1162465,Борис Асафьев,Борис Асафьев,Russia,,composer,,13,195,FALSE
7ab06653-3b71-4542-a125-8d8857f1a54d,В. Козин И «Танго-Ансамбль» П.У. Я. Хаскина,В. Козин И «Танго-Ансамбль» П.У. Я. Хаскина,,,,,13,23,FALSE
4fcfa071-0ce7-4f52-a8ac-5e34b1399691,Вадим Мищук,Вадим Мищук и Валерий Мищук,,,,,13,228,FALSE
d40f5cea-aa62-48fb-bbed-80065fc5b146,Валентин Берестов,Валентин Берестов,,,,,13,68,FALSE
d45cf8aa-fb4a-4f32-886a-e0378d614394,Владимир Матусов,Владимир Матусов,Soviet Union,,,,13,35,FALSE
be4fbf7d-4be6-42c0-8f60-4e1542ba3b73,Владимир Степанов,Владимир Степанов,Soviet Union,,,,13,37,FALSE
6d433650-e73c-4fd7-a201-4ab41c623219,Владимир Юровский,Владимир Юровский,Soviet Union,,classical; composer; film composer; ukrainian composer,,13,136,FALSE
cf3fcb49-4a00-48a7-a0b4-ae714cef7be9,Гадоны,Гадоны,Russia,,,,13,20,FALSE
7a4c11ad-0ded-43d3-8d67-8ae2d7f57c13,Гелио a.k.a. Musical Religion,Гелио a.k.a. Musical Religion,,,,,13,58,FALSE
6b28af44-ed61-45ee-aec7-a91d4db40d86,Грустный Патрик,Грустный патрик,,,,,13,20,FALSE
1662e06d-9782-49e2-8650-6d1eadda49f5,Дима Бородин,Дима Бородин,Ukraine,,,,13,31,FALSE
c44f2fb7-76c7-42bc-8782-b024778ab80e,Дмитрий Борисенков,Дмитрий Борисенков,,,,,13,106,FALSE
