30339f84-de13-4444-baf6-99a25e031797,The Republicrat,The Republicrat,United States,,,,2,4,FALSE
8d5ba65f-020f-4950-a32b-3cc056f6686a,The Resident DJs,The Resident DJs,,,,,2,5,FALSE
2855f739-76d7-437c-9945-b6e0f7018054,The Rhythm Playboys,The Rhythm Playboys,,,,,2,6,FALSE
b2faee6c-6d29-449d-b768-1039f97bbd83,The Rhythm Steppers,The Rhythm Steppers,,,,,2,3,FALSE
a16c396d-d522-47e0-90b0-48bc63a19be7,The Richard Waskowycz Experience,The Richard Waskowycz Experience,,,,indie; acoustic; Pop-Rock; antifolk; acoustic pop-rock,2,2,FALSE
4dd20895-9986-4818-9dea-38c8fd94b83b,The Rob Wright Dixieland Showband,The Rob Wright Dixieland Showband,,,,,2,3,FALSE
25085e4d-ae06-44e6-af5b-a026b5a01e9b,The Rockin' Aces,The Rockin' Aces,,,,,2,8,FALSE
2bd2671b-5124-429a-ac63-1c365630c2d9,The Rockin' Times,The Rockin' Times,,,,,2,26,FALSE
2d0d52a5-112f-427f-8104-f58f28002183,The Rod Mason Quartet,The Rod Mason Quartet,,,jazz,,2,6,FALSE
6a699d1d-ce01-4613-be17-398d0c6c3774,The Rojos,The Rojos,United Kingdom,,,,2,3,FALSE
f33fc0b2-be8e-4307-a598-9024434b1caa,The Roma Capris,The Roma Capris,,,,,2,9,FALSE
44c25690-ddf1-488a-a99a-b8d2cc926cb4,The Rood,The Rood,United Kingdom,,,,2,6,FALSE
8c3d2b02-e799-4400-a8ac-21ebae486032,The Rostovs,The Rostovs,,,,,2,10,FALSE
ffdc7e5f-749c-49f9-af1f-f62d54723e3f,THE ROVA,The Rova,,,,electronic; piano,2,4,FALSE
a1627b45-8f31-4708-bf58-c9773c970c6a,The Ruptured Ducklings,The Ruptured Ducklings,United Kingdom,,,,2,2,FALSE
55603ced-2bb0-413c-9b73-2bfab675fd1e,The Russian Dragon Band,The Russian Dragon Band,,,,,2,2,FALSE
d20ff6b8-b36c-4687-8a1b-5eb5e63149a6,The Sam and Willie Show,The Sam And Willie Show,,,,,2,4,FALSE
0f41c688-939b-4133-a53b-018e51c12eb0,The Sam Jones Big Band,The Sam Jones Big Band,,,,,2,3,FALSE
bc48fba4-0506-45dc-9419-480969cf7a57,The San Francisco Conservatory New Music Ensemble,The San Francisco Conservatory New Music Ensemble,United States,,,,2,2,FALSE
832d42f4-d4ca-42c4-aeaa-19292cecf84e,The Sauerkrauts,The Sauerkrauts,,,,,2,67,FALSE
