864c3e96-e8e5-438e-9a96-e1412d51baa8,Ben B. Hard,Ben B. Hard,United States,,,Richmond; rap; Gangsta Rap; California; Bay Area; bay-area,80,1039,FALSE
c42b749f-07b9-40d0-a513-ef9fab6c9d3a,Ben Livingston,Ben Livingston,,,,amazing,80,1727,FALSE
5783acd2-b77c-4511-b25b-22545e0651c6,Ben Schafmeister,Ben Schafmeister,Germany,,,,80,251,FALSE
84db30e2-d1e2-49c1-8d03-de9f7b1e4abd,Bernd Isaac,Bernd Isaac,,,,,80,204,FALSE
d2766f18-3d6c-44fd-aa48-902f46c53525,Beto Caetano,Beto Caetano,,,,,80,740,FALSE
03156e07-c694-4401-bdab-ba7871f6d6e2,Bette McLaurin,Bette Mc Laurin,,,,,80,305,FALSE
bb9f7cee-6088-44aa-9589-d2ee5aa863ad,Betty Amos,Betty Amos,,,,louisiana hayride,80,217,FALSE
89248ef3-b8bd-4055-9a2a-de817ccca6ce,Between Worlds,Between Worlds,,,,,80,796,FALSE
080a0d46-1e77-4017-b2dc-f46403da2cfe,Big China Mack,Big China Mack,,,,,80,1130,FALSE
0c3486ea-c422-4d3b-96d8-0b83b690504b,Big City Grooves,Big City Grooves,,,,,80,204,FALSE
b1f6a70c-0fd6-429d-8ea8-7dd00e168069,Big Dave and the Ultrasonics,Big Dave and the Ultrasonics,,,,blues; guitar; drums; bar; harmonica; Michigan; jump-blues,80,942,FALSE
24b6b967-b08a-41b5-8246-91efb51be799,Big White Monkees,Big White Monkees,,Finland,,indie; finnish; finland; turku; leaky soles,80,405,FALSE
084135a9-f1ec-4758-a9e7-36a4513a3228,Bigfish,BigFish,Spain,,,,80,1336,FALSE
2078a788-d6db-45dc-8736-0ceb05d3c3c8,Bill Liston,Bill Liston,,,,,80,532,FALSE
79863e92-a3eb-4a31-aa0d-974edb858259,Billie May,Billie May,United States,,,jazz; swing; Big Band,80,221,FALSE
dbefa71b-aa47-4eb7-9bed-85b8850dcb59,Billy & Liza,Billy & Liza,,,,,80,1379,FALSE
7aa4402a-d0c5-4352-a14b-804c32f63426,Billy Budd,Billy Budd,,,,,80,164,FALSE
82ff006a-5c2d-42e2-8576-c5d380623157,Billy Dev-Roe,Billy Dev-Roe,,,,,80,193,FALSE
b642ac27-3f3b-4a06-b6d7-3c53982a69f8,Billy Hughes' Buccaroos,Billy Hughes' Buccaroos,,,,,80,146,FALSE
68238b93-03a5-4d2c-9d0f-d1b332abd817,Bitforce,Bitforce,United States,,,,80,807,FALSE
39016960-972f-4ff1-907c-4628264de3ea,Bjarne Reuter,Bjarne Reuter,Denmark,,,Hoerspiel,80,1262,FALSE
f1fd2a09-038e-4f4e-a27f-2af509516221,Blair Bollinger,Blair Bollinger,United States,,,,80,713,FALSE
fc5a8c07-b3e1-4fad-8cf8-49296d57d576,Blair Perkins,Blair Perkins,,,,,80,1613,FALSE
21bb2569-0607-4d38-aa0e-2aadffc360cb,Blame Lucy,Blame Lucy,,,,,80,728,FALSE
9f531f1a-983c-4a05-901e-e804307dc10a,Blessed Oblivion,Blessed Oblivion,United States,,ambient,ethereal ambient; dark ambient; ethereal; ghost ambient; mysterious female vocals; ambient; Gothic; ritual ambient; mysterious female vox; ventricle,80,764,FALSE
e07e080e-d04b-4ab9-8292-3e009bbe2ff9,Blick Tchutchy,Blick Tchutchy,,,,,80,184,FALSE
7af504e9-9557-43cf-acbb-8a838604d9cb,Bloody Pride,Bloody Pride,,France,,Melodic Death Metal; thrash metal; death metal; Technical Death Metal; progressive death metal; groove metal; French Death Metal,80,889,FALSE
098fb108-657f-4b6e-bb87-b02b3fbbe9c7,Bloxus,Bloxus,,,,,80,583,FALSE
feedecf9-4859-425b-8ea0-4c198435338f,Bluegrass Allstars,Bluegrass Allstars,,,,,80,673,FALSE
8b3539ce-044b-4f6a-9325-c2a2c7994599,Blues Down Town,Blues Down Town,,,,,80,965,FALSE
c4920aae-2627-44c1-82ab-f7e98f37b37a,Bluesweiser,Bluesweiser,Slovakia,,,seen live; jazz; funk; blues; harmonica blues,80,1506,FALSE
9b6502f2-92b2-4195-a8dc-c71ef4131df5,Blunderbuster,BlunderBuster,,,,,80,511,FALSE
93bfd953-f434-45ec-b7df-96de5e0d4a87,Blutwurst,Blutwurst,Slovenia,Slovenia,,seen live; grindcore; slovenia,80,317,FALSE
206b41d5-a8fd-478a-ae00-af13c8789fc4,Bob Jenkins,Bob Jenkins,,,,,80,242,FALSE
c0c29bbd-f326-48d8-8eae-dfa1c415712e,Bobby Blackwell,Bobby Blackwell,,,,,80,167,FALSE
d6906b41-6084-4db6-817b-1dbfbd90171d,Bobby Susser,Bobby Susser,United States,,,,80,892,FALSE
58637328-0671-45e0-a4fc-45fb4dc83483,Bobby Trend,Bobby Trend,United States,,,,80,205,FALSE
